epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7362,29072.6,0.1824,0.16249,0.81163,0.76865,0.8645,0.85404,0.80299,0.4015,0.5639,0.89409,0.00757087,0.00757087,0.00757087
7363,29076.3,0.18906,0.16808,0.79778,0.77231,0.86365,0.85996,0.80358,0.40202,0.56491,0.89493,0.00757054,0.00757054,0.00757054
7364,29080.1,0.20654,0.18979,0.80949,0.77436,0.86399,0.86211,0.80649,0.40273,0.56533,0.89592,0.00757021,0.00757021,0.00757021
7365,29084,0.22966,0.19202,0.79088,0.77436,0.86399,0.86211,0.80649,0.40273,0.56533,0.89592,0.00756988,0.00756988,0.00756988
7366,29088,0.19509,0.17266,0.79411,0.79835,0.86364,0.86327,0.80764,0.40263,0.56704,0.89639,0.00756955,0.00756955,0.00756955
7367,29092,0.20978,0.18533,0.77878,0.76889,0.86904,0.8577,0.80741,0.40179,0.56984,0.89677,0.00756922,0.00756922,0.00756922
7368,29095.9,0.20414,0.18478,0.80175,0.76982,0.86965,0.8577,0.80741,0.40007,0.57269,0.89723,0.00756889,0.00756889,0.00756889
7369,29099.7,0.21744,0.18991,0.79837,0.76982,0.86965,0.8577,0.80741,0.40007,0.57269,0.89723,0.00756856,0.00756856,0.00756856
7370,29103.6,0.22717,0.20117,0.79353,0.77134,0.86991,0.85638,0.80569,0.39978,0.57522,0.89804,0.00756823,0.00756823,0.00756823
7371,29107.5,0.18567,0.16526,0.7827,0.77329,0.86973,0.85638,0.80519,0.39811,0.57735,0.89799,0.0075679,0.0075679,0.0075679
7372,29111.4,0.1935,0.16492,0.79976,0.77514,0.8694,0.85901,0.80545,0.39852,0.5802,0.8987,0.00756757,0.00756757,0.00756757
7373,29115.2,0.24425,0.19567,0.82579,0.77514,0.8694,0.85901,0.80545,0.39852,0.5802,0.8987,0.00756724,0.00756724,0.00756724
7374,29119.1,0.18123,0.17161,0.80005,0.77691,0.86895,0.85955,0.80598,0.39838,0.58224,0.89944,0.00756691,0.00756691,0.00756691
7375,29123,0.19722,0.16329,0.8086,0.77827,0.8686,0.85876,0.80448,0.39944,0.58488,0.90017,0.00756658,0.00756658,0.00756658
7376,29126.9,0.21853,0.21017,0.78682,0.77936,0.86833,0.85876,0.80448,0.39985,0.58773,0.90097,0.00756625,0.00756625,0.00756625
7377,29130.6,0.23336,0.20595,0.80808,0.77936,0.86833,0.85876,0.80448,0.39985,0.58773,0.90097,0.00756592,0.00756592,0.00756592
7378,29134.4,0.21969,0.18786,0.82363,0.78011,0.86793,0.85661,0.80843,0.4003,0.58992,0.90152,0.00756559,0.00756559,0.00756559
7379,29138.1,0.19476,0.17913,0.80835,0.78241,0.8669,0.85607,0.80789,0.40036,0.59222,0.90189,0.00756526,0.00756526,0.00756526
7380,29142.1,0.21157,0.18312,0.81038,0.78413,0.86593,0.85607,0.80789,0.39986,0.59284,0.90182,0.00756493,0.00756493,0.00756493
7381,29146,0.21385,0.18629,0.79724,0.78413,0.86593,0.85607,0.80789,0.39986,0.59284,0.90182,0.0075646,0.0075646,0.0075646
7382,29149.8,0.19754,0.17733,0.80152,0.78637,0.86466,0.85661,0.80843,0.40014,0.59558,0.90199,0.00756427,0.00756427,0.00756427
7383,29153.6,0.24333,0.20108,0.81562,0.78849,0.86315,0.85661,0.80795,0.40063,0.5984,0.9026,0.00756394,0.00756394,0.00756394
7384,29157.3,0.21361,0.1911,0.80408,0.78855,0.86146,0.85427,0.80551,0.40167,0.60233,0.90331,0.00756361,0.00756361,0.00756361
7385,29161.3,0.21291,0.18099,0.8035,0.78855,0.86146,0.85427,0.80551,0.40167,0.60233,0.90331,0.00756328,0.00756328,0.00756328
7386,29165.3,0.21787,0.19257,0.80489,0.78868,0.85931,0.85379,0.80503,0.40141,0.60572,0.9034,0.00756295,0.00756295,0.00756295
7387,29169.1,0.1992,0.18711,0.81559,0.78968,0.85598,0.85427,0.80114,0.40092,0.60943,0.90358,0.00756262,0.00756262,0.00756262
7388,29173.1,0.19112,0.19395,0.79891,0.79073,0.85237,0.85427,0.80114,0.40012,0.61327,0.90346,0.00756229,0.00756229,0.00756229
7389,29177,0.20807,0.18408,0.82268,0.79073,0.85237,0.85427,0.80114,0.40012,0.61327,0.90346,0.00756196,0.00756196,0.00756196
7390,29180.9,0.18459,0.16912,0.78259,0.75957,0.79574,0.81758,0.78697,0.39954,0.618,0.90343,0.00756163,0.00756163,0.00756163
7391,29184.7,0.23873,0.19385,0.82404,0.80516,0.77753,0.82115,0.78876,0.39876,0.62306,0.90363,0.0075613,0.0075613,0.0075613
7392,29188.5,0.22599,0.18813,0.84387,0.74678,0.81247,0.8171,0.78717,0.39937,0.62283,0.90383,0.00756097,0.00756097,0.00756097
7393,29192.3,0.23265,0.18158,0.8232,0.74678,0.81247,0.8171,0.78717,0.39937,0.62283,0.90383,0.00756064,0.00756064,0.00756064
7394,29196.3,0.23637,0.19233,0.81987,0.76553,0.79231,0.8171,0.78717,0.4007,0.6251,0.90408,0.00756031,0.00756031,0.00756031
7395,29200,0.24056,0.2114,0.80177,0.77062,0.7918,0.8171,0.78717,0.40253,0.62306,0.90464,0.00755998,0.00755998,0.00755998
7396,29203.6,0.22779,0.1934,0.80358,0.77358,0.79198,0.81666,0.78674,0.404,0.61863,0.9052,0.00755965,0.00755965,0.00755965
7397,29207.2,0.22353,0.19582,0.81119,0.77358,0.79198,0.81666,0.78674,0.404,0.61863,0.9052,0.00755932,0.00755932,0.00755932
7398,29211.1,0.2056,0.17618,0.81223,0.76744,0.78214,0.81042,0.78057,0.40405,0.6157,0.90535,0.00755899,0.00755899,0.00755899
7399,29215.1,0.21432,0.20113,0.81468,0.76765,0.78214,0.81042,0.78057,0.40417,0.6109,0.90533,0.00755866,0.00755866,0.00755866
7400,29218.8,0.21789,0.18978,0.7978,0.76704,0.78214,0.81042,0.78057,0.40412,0.604,0.905,0.00755833,0.00755833,0.00755833
7401,29222.7,0.21646,0.18576,0.80431,0.76704,0.78214,0.81042,0.78057,0.40412,0.604,0.905,0.007558,0.007558,0.007558
7402,29226.4,0.2045,0.1751,0.79074,0.8043,0.7735,0.81399,0.7824,0.40391,0.59347,0.9048,0.00755767,0.00755767,0.00755767
7403,29230.4,0.2133,0.20146,0.81341,0.80167,0.77573,0.81399,0.78131,0.40529,0.59355,0.90509,0.00755734,0.00755734,0.00755734
7404,29234.4,0.226,0.20559,0.81103,0.7777,0.78214,0.81399,0.78131,0.40627,0.59072,0.90567,0.00755701,0.00755701,0.00755701
7405,29238.4,0.22551,0.19143,0.79591,0.7777,0.78214,0.81399,0.78131,0.40627,0.59072,0.90567,0.00755668,0.00755668,0.00755668
7406,29242.3,0.21194,0.17862,0.80101,0.83735,0.77815,0.83042,0.79615,0.40691,0.58114,0.90582,0.00755635,0.00755635,0.00755635
7407,29246.4,0.20938,0.19847,0.78746,0.83699,0.77826,0.83042,0.79615,0.40808,0.58973,0.90642,0.00755602,0.00755602,0.00755602
7408,29250.2,0.2092,0.21699,0.81047,0.83698,0.77835,0.83222,0.79797,0.41112,0.60006,0.90785,0.00755569,0.00755569,0.00755569
7409,29253.8,0.25751,0.1994,0.82638,0.83698,0.77835,0.83222,0.79797,0.41112,0.60006,0.90785,0.00755536,0.00755536,0.00755536
7410,29257.6,0.20894,0.18384,0.7833,0.84561,0.7917,0.83666,0.80269,0.41604,0.6034,0.9103,0.00755503,0.00755503,0.00755503
7411,29261.4,0.23003,0.19954,0.82066,0.84586,0.7916,0.83632,0.80232,0.42043,0.60877,0.91273,0.0075547,0.0075547,0.0075547
7412,29265.2,0.21711,0.19888,0.80418,0.84564,0.79075,0.83632,0.8034,0.4248,0.60969,0.91517,0.00755437,0.00755437,0.00755437
7413,29269,0.18981,0.17338,0.7962,0.84564,0.79075,0.83632,0.8034,0.4248,0.60969,0.91517,0.00755404,0.00755404,0.00755404
7414,29272.9,0.18959,0.1841,0.82537,0.84327,0.77958,0.83248,0.79966,0.4291,0.61313,0.91744,0.00755371,0.00755371,0.00755371
7415,29276.9,0.19354,0.17523,0.80628,0.84541,0.78016,0.83248,0.80436,0.43509,0.61613,0.92007,0.00755338,0.00755338,0.00755338
7416,29280.9,0.21958,0.21079,0.8118,0.8475,0.78079,0.83428,0.80656,0.43924,0.6208,0.92207,0.00755305,0.00755305,0.00755305
7417,29284.7,0.25274,0.20699,0.81364,0.8475,0.78079,0.83428,0.80656,0.43924,0.6208,0.92207,0.00755272,0.00755272,0.00755272
7418,29288.6,0.23224,0.20884,0.8439,0.84933,0.78208,0.83428,0.80656,0.43799,0.62275,0.92132,0.00755239,0.00755239,0.00755239
7419,29292.6,0.24006,0.20437,0.80406,0.84849,0.78214,0.83428,0.80656,0.43654,0.62548,0.92039,0.00755206,0.00755206,0.00755206
7420,29296.4,0.20516,0.18376,0.81599,0.84799,0.78214,0.83248,0.80473,0.43659,0.63111,0.91999,0.00755173,0.00755173,0.00755173
7421,29300.3,0.21,0.18777,0.80223,0.84799,0.78214,0.83248,0.80473,0.43659,0.63111,0.91999,0.0075514,0.0075514,0.0075514
7422,29304.3,0.22879,0.19209,0.80539,0.84774,0.78214,0.83248,0.80473,0.43634,0.64149,0.9196,0.00755107,0.00755107,0.00755107
7423,29308.1,0.2022,0.17929,0.79887,0.84764,0.78214,0.83248,0.80473,0.43679,0.64613,0.91915,0.00755074,0.00755074,0.00755074
7424,29312,0.21859,0.20028,0.79013,0.84744,0.78214,0.81243,0.78476,0.4372,0.65505,0.91897,0.00755041,0.00755041,0.00755041
7425,29315.8,0.22879,0.19789,0.85327,0.84744,0.78214,0.81243,0.78476,0.4372,0.65505,0.91897,0.00755008,0.00755008,0.00755008
7426,29319.9,0.21336,0.20616,0.83524,0.84759,0.78214,0.81243,0.78476,0.43695,0.66068,0.9185,0.00754975,0.00754975,0.00754975
7427,29323.6,0.21712,0.18597,0.81764,0.8478,0.78214,0.81243,0.78476,0.43482,0.6661,0.91711,0.00754942,0.00754942,0.00754942
7428,29327.4,0.22142,0.19324,0.78359,0.84806,0.78214,0.81398,0.78632,0.43265,0.66974,0.91565,0.00754909,0.00754909,0.00754909
7429,29331.1,0.17283,0.15543,0.7887,0.84806,0.78214,0.81398,0.78632,0.43265,0.66974,0.91565,0.00754876,0.00754876,0.00754876
7430,29335,0.19087,0.17386,0.7842,0.84825,0.78214,0.81398,0.78632,0.43093,0.67417,0.91404,0.00754843,0.00754843,0.00754843
7431,29339,0.18271,0.16817,0.80509,0.84874,0.78214,0.81398,0.78632,0.43019,0.68004,0.91287,0.0075481,0.0075481,0.0075481
7432,29342.8,0.20124,0.17331,0.7992,0.84915,0.78214,0.81398,0.78632,0.43149,0.68553,0.91239,0.00754777,0.00754777,0.00754777
7433,29346.6,0.21469,0.19175,0.80467,0.84915,0.78214,0.81398,0.78632,0.43149,0.68553,0.91239,0.00754744,0.00754744,0.00754744
7434,29350.4,0.20278,0.18734,0.80575,0.84955,0.78214,0.8153,0.78766,0.42852,0.68274,0.90959,0.00754711,0.00754711,0.00754711
7435,29354.3,0.22064,0.19546,0.8123,0.84996,0.78214,0.81486,0.78723,0.42555,0.67809,0.90689,0.00754678,0.00754678,0.00754678
7436,29358.1,0.23956,0.21098,0.80596,0.84953,0.78214,0.81284,0.78497,0.42232,0.67411,0.90429,0.00754645,0.00754645,0.00754645
7437,29362.1,0.21716,0.18636,0.80233,0.84953,0.78214,0.81284,0.78497,0.42232,0.67411,0.90429,0.00754612,0.00754612,0.00754612
7438,29366,0.209,0.18046,0.79533,0.84911,0.78214,0.81104,0.78315,0.41889,0.67139,0.90195,0.00754579,0.00754579,0.00754579
7439,29370,0.19726,0.1792,0.79897,0.84877,0.78214,0.81284,0.78497,0.41686,0.66671,0.89989,0.00754546,0.00754546,0.00754546
7440,29373.5,0.22278,0.19667,0.80554,0.8483,0.78214,0.80993,0.78582,0.41435,0.66221,0.8979,0.00754513,0.00754513,0.00754513
7441,29377.6,0.18137,0.16538,0.81175,0.8483,0.78214,0.80993,0.78582,0.41435,0.66221,0.8979,0.0075448,0.0075448,0.0075448
7442,29381.4,0.19475,0.17597,0.79789,0.84777,0.78214,0.80993,0.78582,0.41161,0.6555,0.89587,0.00754447,0.00754447,0.00754447
7443,29385.1,0.19642,0.17853,0.76478,0.84707,0.78214,0.80993,0.78029,0.40941,0.65051,0.89414,0.00754414,0.00754414,0.00754414
7444,29388.8,0.23064,0.19937,0.83298,0.84642,0.78214,0.80993,0.78029,0.40752,0.64752,0.89278,0.00754381,0.00754381,0.00754381
7445,29392.8,0.22781,0.22184,0.78509,0.84642,0.78214,0.80993,0.78029,0.40752,0.64752,0.89278,0.00754348,0.00754348,0.00754348
7446,29396.5,0.2029,0.18146,0.80831,0.84566,0.78214,0.80949,0.77985,0.40681,0.64744,0.89184,0.00754315,0.00754315,0.00754315
7447,29400.5,0.23775,0.19487,0.78548,0.84492,0.78214,0.80993,0.78029,0.40678,0.64676,0.89152,0.00754282,0.00754282,0.00754282
7448,29404.4,0.19642,0.18507,0.77453,0.84396,0.78214,0.80993,0.78029,0.40635,0.64366,0.89066,0.00754249,0.00754249,0.00754249
7449,29408.3,0.21482,0.18161,0.80709,0.84396,0.78214,0.80993,0.78029,0.40635,0.64366,0.89066,0.00754216,0.00754216,0.00754216
7450,29412.3,0.20654,0.16722,0.80649,0.84274,0.78214,0.80993,0.78029,0.40712,0.64518,0.89064,0.00754183,0.00754183,0.00754183
7451,29416.1,0.21488,0.1922,0.78854,0.8412,0.78183,0.80993,0.78029,0.40749,0.64596,0.89054,0.0075415,0.0075415,0.0075415
7452,29420.2,0.21024,0.1847,0.79924,0.83941,0.78134,0.80993,0.77981,0.40827,0.64748,0.89063,0.00754117,0.00754117,0.00754117
7453,29424,0.23446,0.19574,0.78151,0.83941,0.78134,0.80993,0.77981,0.40827,0.64748,0.89063,0.00754084,0.00754084,0.00754084
7454,29428.2,0.23191,0.18786,0.82205,0.83751,0.78099,0.80993,0.77945,0.40848,0.6472,0.89083,0.00754051,0.00754051,0.00754051
7455,29432.2,0.21374,0.18778,0.83055,0.83566,0.78073,0.80993,0.77945,0.40795,0.64741,0.89089,0.00754018,0.00754018,0.00754018
7456,29435.9,0.19519,0.19337,0.79816,0.83466,0.78052,0.80993,0.77945,0.4066,0.64737,0.89037,0.00753985,0.00753985,0.00753985
7457,29439.8,0.21348,0.17663,0.80301,0.83466,0.78052,0.80993,0.77945,0.4066,0.64737,0.89037,0.00753952,0.00753952,0.00753952
7458,29443.6,0.2262,0.19032,0.80708,0.83299,0.78021,0.81195,0.7815,0.40507,0.64648,0.89009,0.00753919,0.00753919,0.00753919
7459,29447.6,0.19828,0.16734,0.81435,0.83103,0.77995,0.81195,0.7815,0.40417,0.64627,0.89,0.00753886,0.00753886,0.00753886
7460,29451.2,0.21674,0.18768,0.83559,0.82885,0.77972,0.81195,0.7815,0.40331,0.64685,0.8894,0.00753853,0.00753853,0.00753853
7461,29455,0.24552,0.20441,0.82607,0.82885,0.77972,0.81195,0.7815,0.40331,0.64685,0.8894,0.0075382,0.0075382,0.0075382
7462,29458.8,0.21362,0.18954,0.80122,0.82683,0.77953,0.81147,0.78102,0.40307,0.64775,0.8895,0.00753787,0.00753787,0.00753787
7463,29462.7,0.24357,0.18931,0.83327,0.82479,0.77937,0.81327,0.78256,0.40221,0.65121,0.88936,0.00753754,0.00753754,0.00753754
7464,29466.6,0.21835,0.20682,0.80283,0.82239,0.77925,0.81327,0.78321,0.40312,0.65466,0.88975,0.00753721,0.00753721,0.00753721
7465,29470.7,0.23274,0.18462,0.79836,0.82239,0.77925,0.81327,0.78321,0.40312,0.65466,0.88975,0.00753688,0.00753688,0.00753688
7466,29474.4,0.23247,0.20249,0.80976,0.81994,0.77916,0.81327,0.78321,0.40326,0.65667,0.8899,0.00753655,0.00753655,0.00753655
7467,29478.2,0.20394,0.17612,0.81192,0.81754,0.77911,0.81327,0.78299,0.40392,0.65815,0.89007,0.00753622,0.00753622,0.00753622
7468,29482.1,0.22216,0.21722,0.81829,0.81505,0.77911,0.8291,0.79688,0.40454,0.66008,0.88932,0.00753589,0.00753589,0.00753589
7469,29486,0.20552,0.17903,0.80255,0.81505,0.77911,0.8291,0.79688,0.40454,0.66008,0.88932,0.00753556,0.00753556,0.00753556
7470,29489.8,0.20636,0.16905,0.79439,0.81264,0.77906,0.82958,0.79736,0.40432,0.66313,0.88944,0.00753523,0.00753523,0.00753523
7471,29493.6,0.20113,0.17219,0.79917,0.81016,0.7791,0.83012,0.7979,0.40551,0.6662,0.88983,0.0075349,0.0075349,0.0075349
7472,29497.4,0.23226,0.19096,0.80975,0.80825,0.77911,0.83012,0.7979,0.40755,0.66911,0.89078,0.00753457,0.00753457,0.00753457
7473,29501,0.20701,0.1912,0.80644,0.80825,0.77911,0.83012,0.7979,0.40755,0.66911,0.89078,0.00753424,0.00753424,0.00753424
7474,29504.8,0.20219,0.18216,0.7933,0.807,0.77907,0.82958,0.79718,0.40872,0.67237,0.89152,0.00753391,0.00753391,0.00753391
7475,29508.7,0.21686,0.18699,0.80114,0.80601,0.7791,0.83012,0.79772,0.40821,0.67135,0.8915,0.00753358,0.00753358,0.00753358
7476,29512.4,0.22964,0.18501,0.80901,0.80542,0.77908,0.83012,0.79772,0.4081,0.6665,0.89156,0.00753325,0.00753325,0.00753325
7477,29516.5,0.22492,0.20356,0.80234,0.80542,0.77908,0.83012,0.79772,0.4081,0.6665,0.89156,0.00753292,0.00753292,0.00753292
7478,29520.5,0.21014,0.18566,0.78935,0.80474,0.77913,0.83012,0.79772,0.40692,0.66501,0.89146,0.00753259,0.00753259,0.00753259
7479,29524.5,0.22124,0.19232,0.79742,0.80449,0.77909,0.83012,0.79772,0.40558,0.66247,0.89113,0.00753226,0.00753226,0.00753226
7480,29528.4,0.22363,0.201,0.85739,0.80445,0.7791,0.83367,0.79667,0.40532,0.66201,0.89152,0.00753193,0.00753193,0.00753193
7481,29532.3,0.2126,0.18017,0.81334,0.80445,0.7791,0.83367,0.79667,0.40532,0.66201,0.89152,0.0075316,0.0075316,0.0075316
7482,29536.2,0.20535,0.18705,0.7879,0.8044,0.77913,0.83428,0.79727,0.40327,0.65839,0.891,0.00753127,0.00753127,0.00753127
7483,29540.2,0.20959,0.17955,0.80441,0.80465,0.7791,0.83428,0.80153,0.40727,0.65917,0.89322,0.00753094,0.00753094,0.00753094
7484,29544,0.2014,0.17824,0.78865,0.80955,0.77512,0.83428,0.79847,0.40676,0.65908,0.89339,0.00753061,0.00753061,0.00753061
7485,29547.9,0.1993,0.18676,0.80329,0.80955,0.77512,0.83428,0.79847,0.40676,0.65908,0.89339,0.00753028,0.00753028,0.00753028
7486,29551.8,0.20946,0.1771,0.7824,0.80806,0.77635,0.83428,0.79865,0.40814,0.64786,0.89445,0.00752995,0.00752995,0.00752995
7487,29555.8,0.20458,0.18985,0.77299,0.83365,0.81229,0.83872,0.80244,0.4084,0.64276,0.89518,0.00752962,0.00752962,0.00752962
7488,29559.7,0.23663,0.20299,0.83822,0.83366,0.81196,0.83872,0.80311,0.40848,0.63893,0.89611,0.00752929,0.00752929,0.00752929
7489,29563.6,0.23021,0.19915,0.80878,0.83366,0.81196,0.83872,0.80311,0.40848,0.63893,0.89611,0.00752896,0.00752896,0.00752896
7490,29567.6,0.23163,0.20108,0.82855,0.83379,0.80976,0.85838,0.80901,0.4058,0.63373,0.89538,0.00752863,0.00752863,0.00752863
7491,29571.6,0.19475,0.17582,0.81245,0.83386,0.80907,0.86018,0.81106,0.40827,0.6344,0.89758,0.0075283,0.0075283,0.0075283
7492,29575.6,0.20325,0.182,0.81412,0.80094,0.81542,0.84314,0.79641,0.40777,0.63125,0.89744,0.00752797,0.00752797,0.00752797
7493,29579.5,0.19114,0.17296,0.78897,0.80094,0.81542,0.84314,0.79641,0.40777,0.63125,0.89744,0.00752764,0.00752764,0.00752764
7494,29583.4,0.21168,0.18826,0.81218,0.80147,0.81574,0.84314,0.79866,0.40927,0.62841,0.89846,0.00752731,0.00752731,0.00752731
7495,29587.4,0.20973,0.19966,0.78783,0.80094,0.81619,0.84314,0.79866,0.41082,0.62745,0.89937,0.00752698,0.00752698,0.00752698
7496,29591.4,0.2078,0.17272,0.80658,0.79988,0.81692,0.84135,0.79645,0.41251,0.63228,0.90123,0.00752665,0.00752665,0.00752665
7497,29595.2,0.2142,0.18211,0.81063,0.79988,0.81692,0.84135,0.79645,0.41251,0.63228,0.90123,0.00752632,0.00752632,0.00752632
7498,29599,0.22508,0.20629,0.8152,0.79734,0.81759,0.83983,0.79459,0.41257,0.62825,0.90145,0.00752599,0.00752599,0.00752599
7499,29603,0.22634,0.19251,0.81318,0.79531,0.81811,0.83929,0.79405,0.41332,0.62526,0.90166,0.00752566,0.00752566,0.00752566
7500,29606.8,0.24183,0.19912,0.79821,0.78574,0.81914,0.83881,0.79356,0.41433,0.62279,0.90183,0.00752533,0.00752533,0.00752533
7501,29610.9,0.22084,0.1856,0.80224,0.78574,0.81914,0.83881,0.79356,0.41433,0.62279,0.90183,0.007525,0.007525,0.007525
7502,29614.8,0.20921,0.18199,0.79913,0.77398,0.82035,0.84033,0.79543,0.41553,0.61997,0.90212,0.00752467,0.00752467,0.00752467
7503,29618.6,0.20899,0.1837,0.80238,0.76231,0.82143,0.84033,0.79543,0.41606,0.61886,0.9023,0.00752434,0.00752434,0.00752434
7504,29622.3,0.19218,0.16687,0.80258,0.75476,0.82262,0.84033,0.79435,0.41585,0.61695,0.9017,0.00752401,0.00752401,0.00752401
7505,29626.2,0.19121,0.16936,0.79669,0.75476,0.82262,0.84033,0.79435,0.41585,0.61695,0.9017,0.00752368,0.00752368,0.00752368
7506,29630.1,0.20862,0.1881,0.80865,0.81549,0.81459,0.84557,0.79721,0.41484,0.61159,0.90071,0.00752335,0.00752335,0.00752335
7507,29634,0.18578,0.16295,0.79935,0.81394,0.81503,0.84557,0.79721,0.41217,0.60588,0.89912,0.00752302,0.00752302,0.00752302
7508,29638.1,0.22579,0.19426,0.79037,0.81274,0.81507,0.84509,0.79673,0.40998,0.60053,0.8977,0.00752269,0.00752269,0.00752269
7509,29641.8,0.22166,0.19187,0.85141,0.81274,0.81507,0.84509,0.79673,0.40998,0.60053,0.8977,0.00752236,0.00752236,0.00752236
7510,29645.6,0.18084,0.16549,0.79175,0.81175,0.81505,0.84557,0.79721,0.40804,0.59596,0.89643,0.00752203,0.00752203,0.00752203
7511,29649.5,0.22695,0.19542,0.80268,0.81095,0.81507,0.84557,0.79617,0.40655,0.59308,0.8952,0.0075217,0.0075217,0.0075217
7512,29653.2,0.19255,0.19646,0.81955,0.75642,0.82319,0.84081,0.79423,0.40517,0.59217,0.89454,0.00752137,0.00752137,0.00752137
7513,29657.1,0.23361,0.22738,0.81645,0.75642,0.82319,0.84081,0.79423,0.40517,0.59217,0.89454,0.00752104,0.00752104,0.00752104
7514,29661.1,0.21372,0.18573,0.82556,0.75893,0.82263,0.84081,0.79423,0.40454,0.5897,0.89371,0.00752071,0.00752071,0.00752071
7515,29665,0.2227,0.18451,0.82661,0.75989,0.82213,0.84081,0.79423,0.40383,0.58506,0.89327,0.00752038,0.00752038,0.00752038
7516,29668.8,0.23518,0.19371,0.7929,0.75358,0.83129,0.84292,0.79452,0.40349,0.58918,0.89301,0.00752005,0.00752005,0.00752005
7517,29672.7,0.23409,0.19394,0.82477,0.75358,0.83129,0.84292,0.79452,0.40349,0.58918,0.89301,0.00751972,0.00751972,0.00751972
7518,29676.6,0.19448,0.17626,0.82422,0.75215,0.84057,0.8401,0.7913,0.40244,0.58514,0.89212,0.00751939,0.00751939,0.00751939
7519,29680.6,0.21257,0.20024,0.79907,0.74921,0.85261,0.8393,0.78666,0.40205,0.58529,0.89181,0.00751906,0.00751906,0.00751906
7520,29684.3,0.18179,0.17304,0.78671,0.74613,0.85379,0.83887,0.78637,0.40199,0.58599,0.89162,0.00751873,0.00751873,0.00751873
7521,29688.1,0.22072,0.19224,0.81881,0.74613,0.85379,0.83887,0.78637,0.40199,0.58599,0.89162,0.0075184,0.0075184,0.0075184
7522,29691.9,0.20478,0.17459,0.85019,0.8238,0.7369,0.83393,0.78628,0.40183,0.59073,0.89193,0.00751807,0.00751807,0.00751807
7523,29696.1,0.20999,0.18253,0.82381,0.824,0.73686,0.83751,0.78806,0.40385,0.59775,0.89315,0.00751774,0.00751774,0.00751774
7524,29700.1,0.2217,0.18872,0.80928,0.82409,0.73678,0.83751,0.78806,0.40434,0.60024,0.89386,0.00751741,0.00751741,0.00751741
7525,29703.9,0.17352,0.15414,0.79213,0.82409,0.73678,0.83751,0.78806,0.40434,0.60024,0.89386,0.00751708,0.00751708,0.00751708
7526,29707.8,0.24366,0.22117,0.80468,0.72312,0.83565,0.83897,0.78371,0.40581,0.60861,0.89538,0.00751675,0.00751675,0.00751675
7527,29712,0.22167,0.19648,0.80274,0.82064,0.73452,0.84619,0.79057,0.4069,0.61685,0.89596,0.00751642,0.00751642,0.00751642
7528,29716.1,0.22369,0.19623,0.80366,0.81776,0.73452,0.84521,0.78852,0.40855,0.62249,0.89675,0.00751609,0.00751609,0.00751609
7529,29719.8,0.21328,0.19412,0.78856,0.81776,0.73452,0.84521,0.78852,0.40855,0.62249,0.89675,0.00751576,0.00751576,0.00751576
7530,29723.6,0.23457,0.20316,0.822,0.81531,0.73452,0.85113,0.78874,0.40987,0.63642,0.89831,0.00751543,0.00751543,0.00751543
7531,29727.5,0.19815,0.17723,0.79068,0.81365,0.73452,0.85113,0.78874,0.41224,0.64622,0.89919,0.0075151,0.0075151,0.0075151
7532,29731.5,0.20551,0.18375,0.82191,0.8119,0.73452,0.85161,0.7891,0.41109,0.64599,0.89787,0.00751477,0.00751477,0.00751477
7533,29735.2,0.22721,0.19472,0.81646,0.8119,0.73452,0.85161,0.7891,0.41109,0.64599,0.89787,0.00751444,0.00751444,0.00751444
7534,29739.1,0.19644,0.18543,0.79043,0.81043,0.73452,0.84757,0.78523,0.41075,0.65177,0.89839,0.00751411,0.00751411,0.00751411
7535,29743.1,0.19637,0.18489,0.77972,0.80859,0.73452,0.84514,0.78262,0.41156,0.65651,0.89782,0.00751378,0.00751378,0.00751378
7536,29747,0.21201,0.20325,0.77308,0.80506,0.73452,0.82974,0.76707,0.41155,0.66161,0.89717,0.00751345,0.00751345,0.00751345
7537,29750.7,0.21054,0.18907,0.81722,0.80506,0.73452,0.82974,0.76707,0.41155,0.66161,0.89717,0.00751312,0.00751312,0.00751312
7538,29754.4,0.22704,0.19246,0.78496,0.80014,0.73452,0.83136,0.77269,0.40918,0.66425,0.89592,0.00751279,0.00751279,0.00751279
7539,29758.8,0.21974,0.19613,0.83471,0.79645,0.73498,0.83088,0.77569,0.40881,0.66823,0.89522,0.00751246,0.00751246,0.00751246
7540,29763.1,0.19201,0.17042,0.77843,0.79656,0.73607,0.82882,0.7764,0.40897,0.67498,0.8946,0.00751213,0.00751213,0.00751213
7541,29767.3,0.21148,0.17297,0.79607,0.79656,0.73607,0.82882,0.7764,0.40897,0.67498,0.8946,0.0075118,0.0075118,0.0075118
7542,29771.5,0.21534,0.1904,0.80904,0.79587,0.73732,0.8293,0.77358,0.40943,0.68249,0.89428,0.00751147,0.00751147,0.00751147
7543,29775.8,0.20344,0.18977,0.77352,0.79564,0.7383,0.8293,0.77447,0.41048,0.68543,0.89442,0.00751114,0.00751114,0.00751114
7544,29780.2,0.20817,0.17476,0.8046,0.79568,0.73914,0.8293,0.77374,0.40993,0.68604,0.8943,0.00751081,0.00751081,0.00751081
